node,volatility,eign,closeness,betwness,centrality,community,density,name,type
907,1,0.0017500302952975103,0.10661868825695103,0.0034691063494495396,7,28,0.3956043956043956,"Piringer, H.",
1084,1,0.0017500302952975103,0.10661868825695103,0.0034691063494495396,7,28,0.3956043956043956,"Spechtenhauser, F.",incoming
1110,1,0.012288327388202786,0.12377254860248221,0.04083039681323732,12,28,0.3956043956043956,"Streit, M.",
397,1,4.181393762609772e-05,0.1324763767710953,0.0,1,24,0.3047619047619048,"Gleicher, M.",
927,1,6.3437653920223904e-06,0.11909026204509612,0.0,1,24,0.3047619047619048,"Qu, Z.",incoming
942,1,7.729471230649176e-06,0.11914956994452097,0.0,2,24,0.3047619047619048,"Reinecke, K.",incoming
1057,1,1.5038417911067237e-05,0.1204088255906382,0.0,3,24,0.3047619047619048,"Shrestha, S.",incoming
827,1,1.967460691912321e-05,0.1204088255906382,0.0,3,24,0.3047619047619048,"Nguyen, F.",incoming
622,1,1.5666540880381708e-05,0.12046945440513501,7.842879759533661e-05,4,24,0.3047619047619048,"Kim, Y.",incoming
73,1,0.00046968077025085376,0.160787860516531,0.0,4,24,0.3047619047619048,"Bartram, L.",
925,1,6.648776065245681e-05,0.1411518209136272,0.0,4,24,0.3047619047619048,"Qiao, X.",incoming
1006,1,0.0004730764805308234,0.16089598954176068,0.0034909934557552148,5,24,0.3047619047619048,"Sarikaya, A.",incoming
589,1,6.808654794348545e-05,0.14123514548323385,0.001059700730299781,5,24,0.3047619047619048,"Kale, A.",incoming
1170,1,0.0004877069873222052,0.1644345954973183,0.03580010855871427,6,24,0.3047619047619048,"Tory, M.",
340,1,0.003823821859769734,0.18575491960294885,0.10816384247076848,7,24,0.3047619047619048,"Fisher, D.",
601,1,8.264083350147783e-05,0.1430935026606448,0.005542649111122933,8,24,0.3047619047619048,"Kay, M.",incoming
530,1,7.172532313693673e-05,0.1415694298512415,0.011133241407486828,9,24,0.3047619047619048,"Hullman, J.",
220,1,0.0005293361119107636,0.17287018529522985,0.13081796771836113,12,24,0.3047619047619048,"Correll, M.",
1135,1,6.67325867189312e-06,0.11338973291402756,0.0,1,0,0.375,"Talbot, J.",
767,1,1.4398721238387095e-05,0.12150956650512855,0.0,2,0,0.375,"Mayhua, A.",incoming
910,1,1.4398721238387095e-05,0.12150956650512855,0.0,2,0,0.375,"Poco, J.",incoming
509,1,2.0620113672614377e-05,0.12157130917103563,0.0,3,0,0.375,"Hoffswell, J.",incoming
988,1,2.0620113672614377e-05,0.12157130917103563,0.0,3,0,0.375,"Russell, R.",incoming
744,2,7.493904971982686e-05,0.13351134846461948,0.0,5,0,0.375,"Mackinlay, J.D.",incoming
1009,1,6.414845172074425e-05,0.1334368859166749,0.0012839121566652735,5,0,0.375,"Satyanarayan, A.",incoming
32,1,7.548112056944724e-05,0.13358589416448807,0.0034909934557552148,6,0,0.375,"Anand, A.",
709,1,3.962507868027337e-05,0.12175691422320516,0.0,6,0,0.375,"Lin, H.",incoming
821,1,3.962507868027337e-05,0.12175691422320516,0.0,6,0,0.375,"Nelson, G.L.",incoming
1073,1,3.962507868027337e-05,0.12175691422320516,0.0,6,0,0.375,"Smith, A.M.",incoming
1216,1,3.962507868027337e-05,0.12175691422320516,0.0,6,0,0.375,"Wang, C.",incoming
1264,1,0.00044289558029731086,0.15346525750391157,0.02540937248879395,8,0,0.375,"Wongsuphasawat, K.",
520,1,8.781527062193766e-05,0.13381003157080432,0.001939104084040502,9,0,0.375,"Howe, B.",incoming
804,1,9.302592863670818e-05,0.13388491127509689,0.001975582594549961,10,0,0.375,"Moritz, D.",incoming
482,1,0.00014844016413818417,0.14491358961150705,0.029794923805731285,16,0,0.375,"Heer, J.",
253,1,1.761792404167567e-13,0.017523364485981307,0.0,3,17,0.45,"Deng, C.",incoming
329,1,1.761792404167567e-13,0.017523364485981307,0.0,3,17,0.45,"Feng, M.",incoming
807,1,1.1324640094920586e-13,0.01812761843377377,0.0,3,17,0.45,"Mosca, A.",incoming
990,1,1.1324640094920586e-13,0.01812761843377377,0.0,3,17,0.45,"Ryan, G.",incoming
1276,1,1.1324640094920586e-13,0.01812761843377377,0.0,3,17,0.45,"Wu, E.",incoming
445,1,4.4155388654917623e-13,0.021904205607476634,0.0,6,17,0.45,"Gutheil, C.",incoming
454,1,4.4155388654917623e-13,0.021904205607476634,0.0,6,17,0.45,"Hakone, A.",incoming
1257,1,4.4155388654917623e-13,0.021904205607476634,0.0,6,17,0.45,"Winters, N.",incoming
8,1,5.323084344204967e-13,0.022856562373019095,0.0,7,17,0.45,"Afergan, D.",incoming
1147,1,5.323084344204967e-13,0.022856562373019095,0.0,7,17,0.45,"Taylor, H.A.",incoming
1326,1,5.323084344204967e-13,0.022856562373019095,0.0,7,17,0.45,"Ziemkiewicz, C.",
883,1,5.702634564196638e-13,0.025033377837116153,9.849197837553898e-05,9,17,0.45,"Peck, E.",incoming
459,1,6.749971028312652e-13,0.02628504672897196,3.2830659458512994e-05,10,17,0.45,"Han, P.K.J.",incoming
856,1,6.74997102831265e-13,0.02628504672897196,3.2830659458512994e-05,10,17,0.45,"Ottley, A.",incoming
470,1,7.129521248304325e-13,0.029205607476635514,0.00019698395675107796,12,17,0.45,"Harrison, L.",
176,1,7.115928132213141e-13,0.030923584387025835,0.0004267985729606689,13,17,0.45,"Chang, R.",
946,1,0.0008084985486281806,0.13950573553854118,0.0,2,16,0.2549019607843137,"Ren, D.",
826,1,0.00011638083504386769,0.1347141534057422,0.0,3,16,0.2549019607843137,"Ng, J.",incoming
1144,1,0.00011638083504386769,0.1347141534057422,0.0,3,16,0.2549019607843137,"Tate, K.",incoming
195,1,0.0009419057866338052,0.1395871274495905,0.0,3,16,0.2549019607843137,"Choe, E.K.",incoming
403,1,0.00046085537876272526,0.12409353550238492,0.0,3,16,0.2549019607843137,"Gogolou, A.",incoming
866,1,0.00046085537876272526,0.12409353550238492,0.0,3,16,0.2549019607843137,"Palpanas, T.",incoming
1174,1,0.00046085537876272526,0.12409353550238492,0.0,3,16,0.2549019607843137,"Tsandilas, T.",incoming
31,1,0.007191973052538316,0.15455577289961117,0.0,4,16,0.2549019607843137,"Amini, F.",incoming
542,3,0.007191973052538316,0.15455577289961117,0.0,4,16,0.2549019607843137,"Irani, P.P.",incoming
800,1,0.007191973052538316,0.15455577289961117,0.0,4,16,0.2549019607843137,"Monroy-Hernandez, A.",incoming
94,1,0.0013486194043092717,0.1379771259795837,0.0,4,16,0.2549019607843137,"BesanÃ§on, L.",incoming
106,1,0.0013486194043092717,0.1379771259795837,0.0,4,16,0.2549019607843137,"Blascheck, T.",incoming
816,0,0.00016094405385800188,0.147777848331438,0.01928020157228354,5,16,0.2549019607843137,"Munzner, T.",
544,1,0.0015095142331885826,0.14482586952094317,0.007088337136051026,6,16,0.2549019607843137,"Isenberg, P.",
135,1,0.0010395267957849978,0.1497198601055057,0.019854360299662963,7,16,0.2549019607843137,"Brehmer, M.",
96,1,0.0042929096827705356,0.14851169239515713,0.044306226161076115,11,16,0.2549019607843137,"Bezerianos, A.",
680,1,0.008108701819567559,0.16198533273432508,0.04070828132259437,11,16,0.2549019607843137,"Lee, B.",
492,1,0.05888513942729793,0.18809145947216832,0.060621206191543854,12,16,0.2549019607843137,"Henry Riche, N.",
82,2,0.0009213896823635903,0.11117673626793594,0.0,2,11,0.2,"Bederson, B.B.",incoming
1291,1,0.0009213896823635901,0.11117673626793594,0.0,2,11,0.2,"Yalcin, M.A.",incoming
93,1,0.00017456709284318446,0.1108162744087995,0.0,2,11,0.2,"Bertini, E.",
326,1,0.00017456709284318446,0.1108162744087995,0.0,2,11,0.2,"Felix, C.",incoming
76,1,0.0009213896823635903,0.11117673626793594,0.0,2,11,0.2,"Batch, A.",incoming
878,1,0.0009213896823635903,0.11117673626793594,0.0,2,11,0.2,"Patnaik, B.",incoming
559,1,0.0010959567752067748,0.11502516175413371,0.0,3,11,0.2,"Jardine, N.",incoming
854,1,0.0010959567752067748,0.11502516175413371,0.0,3,11,0.2,"Ondov, B.",incoming
209,1,0.0001029482503353947,0.10786850155482332,0.0,4,11,0.2,"Cohe, A.",incoming
300,3,0.0001029482503353947,0.10786850155482332,0.0,4,11,0.2,"Eagan, J.",incoming
678,3,0.0001029482503353947,0.10786850155482332,0.0,4,11,0.2,"Lecolinet, E.",incoming
722,1,0.0001029482503353947,0.10786850155482332,0.0,4,11,0.2,"Liutkus, B.",incoming
269,1,0.003180613626816318,0.13509448698396279,0.006054998207287735,4,11,0.2,"Dimara, E.",incoming
631,1,0.0019736749375031306,0.11128015648772005,0.0,4,11,0.2,"Klokmose, C.N.",incoming
761,1,0.0019736749375031306,0.11128015648772005,0.0,4,11,0.2,"Mathisen, A.",incoming
992,1,0.0019736749375031306,0.11128015648772005,0.0,4,11,0.2,"RÃ¤dle, R.",incoming
53,1,0.008880748221462122,0.1255917776633061,0.003981108300528729,5,11,0.2,"Badam, S.K.",incoming
57,1,0.0008560241621708989,0.1257898719498413,0.013832651185186806,7,11,0.2,"Bailly, G.",incoming
357,1,0.0018006759726837524,0.12995781447506688,0.018046621587675133,8,11,0.2,"Franconeri, S.",
308,1,0.009504222751450334,0.1304538366677198,0.026988757356303263,12,11,0.2,"Elmqvist, N.",
966,1,2.8228567826124172e-05,0.11076497057805468,0.0,1,22,0.2923076923076923,"Rodrigues, N.",incoming
1185,1,4.243101734951428e-05,0.09943987383566007,0.0,2,22,0.2923076923076923,"Valdez, A.C.",incoming
1325,1,4.243101734951428e-05,0.09943987383566007,0.0,2,22,0.2923076923076923,"Ziefle, M.",incoming
448,1,9.014522984825086e-05,0.11227233057184333,0.0,3,22,0.2923076923076923,"GÃ¶rtler, J.",incoming
131,1,0.00011067707483882982,0.11237780011676755,0.0,5,22,0.2923076923076923,"Brandes, U.",
401,1,0.00011067707483882982,0.11237780011676755,0.0,5,22,0.2923076923076923,"Goertler, J.",incoming
836,1,0.00011067707483882982,0.11237780011676755,0.0,5,22,0.2923076923076923,"Nocaj, A.",
63,1,7.192565586098339e-05,0.1109704714511123,0.0,5,22,0.2923076923076923,"Balakrishnan, S.",incoming
149,1,7.192565586098339e-05,0.1109704714511123,0.0,5,22,0.2923076923076923,"Burch, M.",
504,1,7.192565586098339e-05,0.1109704714511123,0.0,5,22,0.2923076923076923,"Hlawatsch, M.",incoming
823,1,7.192565586098339e-05,0.1109704714511123,0.0,5,22,0.2923076923076923,"Netzel, R.",
1025,1,0.00011832556961495406,0.11243060923336377,1.0943553152837664e-05,6,22,0.2923076923076923,"Schulz, C.",incoming
200,1,0.00024178903944342575,0.11333601916087074,0.0,6,22,0.2923076923076923,"Chu, X.",incoming
732,1,0.00028459815128124464,0.11338973291402756,0.0,7,22,0.2923076923076923,"Lu, K.",incoming
186,1,0.00028174980725477266,0.11338973291402756,0.0,7,22,0.2923076923076923,"Chen, X.",incoming
385,1,0.00028174980725477266,0.11338973291402756,0.0,7,22,0.2923076923076923,"Ge, T.",incoming
1125,1,0.00030969273707749396,0.11425613010916816,4.3774212611350656e-05,8,22,0.2923076923076923,"Sun, Y.",incoming
1017,1,0.000257549880197534,0.12953564507233248,0.006763115848453676,9,22,0.2923076923076923,"Schmauder, H.",incoming
1322,1,0.00033331068230912393,0.11349731330578658,9.849197837553897e-06,9,22,0.2923076923076923,"Zhu, L.",incoming
66,1,0.00033068627932796507,0.11349731330578658,9.849197837553897e-06,9,22,0.2923076923076923,"Bao, C.",incoming
179,3,0.00040634000503467715,0.11447480212851584,0.000176534672255743,12,22,0.2923076923076923,"Chen, B.",incoming
366,1,0.00048306855061812685,0.1310971706567661,0.013764633972136632,14,22,0.2923076923076923,"Fu, C.",incoming
1033,1,0.0004135727234377456,0.11458445232212552,0.007136634477460495,14,22,0.2923076923076923,"Sedlmair, M.",
1237,1,0.00030581051770520477,0.12995781447506688,0.018191312069488434,15,22,0.2923076923076923,"Weiskopf, D.",
258,1,0.000549516679404554,0.13152959672820128,0.024377014361706348,20,22,0.2923076923076923,"Deussen, O.",
1221,1,0.0005694930755923581,0.1326232463684025,0.04832000956757854,21,22,0.2923076923076923,"Wang, Y.",
1077,1,4.015027034720594e-05,0.10685678269254047,0.0,2,1,0.16666666666666666,"Sondag, M.",incoming
1194,1,4.015027034720594e-05,0.10685678269254047,0.0,2,1,0.16666666666666666,"Verbeek, K.",
586,1,0.0003774469509876811,0.12415793277041937,0.0,2,1,0.16666666666666666,"Kachkaev, A.",
390,1,0.0006034246574563327,0.14173716614253443,0.0,2,1,0.16666666666666666,"Gerdes, J.",incoming
776,1,0.0006034246574563327,0.14173716614253443,0.0,2,1,0.16666666666666666,"Mccurdy, N.",incoming
928,1,0.0006729017260257047,0.14198951718017694,0.0,3,1,0.16666666666666666,"Quinan, P.S.",incoming
211,1,0.000668204417394958,0.14182118343129704,0.0,3,1,0.16666666666666666,"Coles, K.",incoming
688,1,0.000668204417394958,0.14182118343129704,0.0,3,1,0.16666666666666666,"Lein, J.",incoming
770,1,0.000668204417394958,0.14182118343129704,0.0,3,1,0.16666666666666666,"McCurdy, N.",incoming
100,1,0.0036646455610186853,0.17052910652073994,0.0,3,1,0.16666666666666666,"Bigelow, A.",incoming
519,1,0.00013471221490929654,0.11962616822429906,0.0,3,1,0.16666666666666666,"House, D.H.",incoming
717,1,0.00013471221490929654,0.11962616822429906,0.0,3,1,0.16666666666666666,"Liu, L.",incoming
738,1,0.000407632184415517,0.12441619160093506,0.0,4,1,0.16666666666666666,"LÃ¶ffler, M.",incoming
1094,1,0.000407632184415517,0.12441619160093506,0.0,4,1,0.16666666666666666,"Staals, F.",incoming
1187,1,0.000407632184415517,0.12441619160093506,0.0,4,1,0.16666666666666666,"Van, G.A.",incoming
579,1,0.0026368703342682077,0.14759551909228757,0.0,4,1,0.16666666666666666,"Jones, S.",
612,1,0.0026368703342682077,0.14759551909228757,0.0,4,1,0.16666666666666666,"Kerzner, E.",incoming
785,1,0.0008572205353556344,0.1243515262206851,0.0,5,1,0.16666666666666666,"Meulemans, W.",incoming
83,1,0.0008572205353556344,0.1243515262206851,0.0,5,1,0.16666666666666666,"Beecham, R.",
228,1,0.0006947794495948234,0.14215825100926804,0.0034691063494495396,5,1,0.16666666666666666,"Creem-Regehr, S.H.",incoming
861,1,0.0006947794495948234,0.14215825100926804,0.0034691063494495396,5,1,0.16666666666666666,"Padilla, L.",incoming
1072,1,0.002285727996473373,0.1354003035928682,0.0016290241995436322,6,1,0.16666666666666666,"Slingsby, A.",
1178,1,0.002285727996473373,0.1354003035928682,0.0016290241995436322,6,1,0.16666666666666666,"Turkay, C.",
1267,1,0.0008878697313760412,0.12441619160093506,2.1887106305675328e-05,6,1,0.16666666666666666,"Wood, J.",
1085,1,0.0004141526978296604,0.12454572433555341,0.006960099805204754,6,1,0.16666666666666666,"Speckmann, B.",
409,1,0.017592192234281656,0.1635354316121655,0.02895590407071201,9,1,0.16666666666666666,"Goodwin, S.",
299,1,0.0033829690886136004,0.1486962936287123,0.03246204071459769,14,1,0.16666666666666666,"Dykes, J.",
786,1,0.006224340702541952,0.1746367419332833,0.06191439749486942,15,1,0.16666666666666666,"Meyer, M.",
1193,1,4.634159963766103e-05,0.09841725069872403,0.0,1,3,0.17980295566502463,"Veras, R.",incoming
78,1,0.0001599201740469588,0.09890547186796118,0.0,3,3,0.17980295566502463,"Baur, D.",
1161,1,0.00015992017404695878,0.09890547186796118,0.0,3,3,0.17980295566502463,"Thudt, A.",incoming
