,node,volatility,eign,closeness,betwness,centrality,community,density,name,type
167,785,1,0.0008572205353556344,0.1243515262206851,0.0,5,1,0.16666666666666666,"Meulemans, W.",incoming
189,83,1,0.0008572205353556344,0.1243515262206851,0.0,5,1,0.16666666666666666,"Beecham, R.",
213,228,1,0.0006947794495948234,0.14215825100926804,0.0034691063494495396,5,1,0.16666666666666666,"Creem-Regehr, S.H.",incoming
214,861,1,0.0006947794495948234,0.14215825100926804,0.0034691063494495396,5,1,0.16666666666666666,"Padilla, L.",incoming
10,1072,1,0.002285727996473373,0.1354003035928682,0.0016290241995436322,6,1,0.16666666666666666,"Slingsby, A.",
11,1178,1,0.002285727996473373,0.1354003035928682,0.0016290241995436322,6,1,0.16666666666666666,"Turkay, C.",
168,1267,1,0.0008878697313760412,0.12441619160093506,2.1887106305675328e-05,6,1,0.16666666666666666,"Wood, J.",
186,1085,1,0.0004141526978296604,0.12454572433555341,0.006960099805204754,6,1,0.16666666666666666,"Speckmann, B.",
9,409,1,0.017592192234281656,0.1635354316121655,0.02895590407071201,9,1,0.16666666666666666,"Goodwin, S.",
8,299,1,0.0033829690886136004,0.1486962936287123,0.03246204071459769,14,1,0.16666666666666666,"Dykes, J.",
