node,volatility,eign,closeness,betwness,centrality,community,density,name,type
182,3,1.5816422107424463e-50,0.0061162079510703364,0.0,2,54,1.0,"Chen, J.",outandin
897,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,54,1.0,"Peuquet, D.J.",outandin
714,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,13,1.0,"Lind, M.",outgoing
354,1,1.5816422107424463e-50,0.0061162079510703364,0.0,2,13,1.0,"Forsell, C.",incoming
1037,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,13,1.0,"Seipel, S.",outandin
131,1,1.5816422107424463e-50,0.0061162079510703364,0.0,2,11,1.0,"Brandes, U.",
692,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,11,1.0,"Lerner, J.",outandin
342,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,11,1.0,"Fleischer, D.",outandin
194,2,3.525429224856979e-48,0.005504587155963303,0.0,1,16,0.6666666666666666,"Chlan, E.B.",outandin
1047,2,6.538393877600402e-48,0.006880733944954129,0.0,2,16,0.6666666666666666,"Shanbhag, P.",outandin
1332,2,6.538393877600402e-48,0.006880733944954129,0.0,2,16,0.6666666666666666,"desJardins, M.",incoming
951,2,7.650486320418625e-48,0.009174311926605505,3.752274816607568e-05,3,16,0.6666666666666666,"Rheingans, P.",incoming
227,2,6.567960574534782e-37,0.009174311926605505,0.0,3,52,1.0,"Crampes, M.",outandin
1331,2,6.567960574534782e-37,0.009174311926605505,0.0,3,52,1.0,"de Oliveira-Kumar, J.",outandin
933,2,6.567960574534782e-37,0.009174311926605505,0.0,3,52,1.0,"Ranwez, S.",outandin
1199,2,6.567960574534782e-37,0.009174311926605505,0.0,3,52,1.0,"Villerd, J.",outandin
834,2,6.567960574534782e-37,0.009174311926605505,0.0,3,1,1.0,"Nielsen, C.B.",incoming
549,2,6.567960574534782e-37,0.009174311926605505,0.0,3,1,1.0,"Jackman, S.D.",outandin
102,2,6.567960574534782e-37,0.009174311926605505,0.0,3,1,1.0,"Birol, I.",outandin
580,2,6.567960574534782e-37,0.009174311926605505,0.0,3,1,1.0,"Jones, S.J.M.",outandin
1203,2,6.567960574534782e-37,0.009174311926605505,0.0,3,2,1.0,"Voinea, L.",outgoing
1149,1,6.567960574534782e-37,0.009174311926605505,0.0,3,2,1.0,"Telea, A.C.",
728,2,6.567960574534782e-37,0.009174311926605505,0.0,3,2,1.0,"Lommerse, G.",outandin
841,2,6.567960574534782e-37,0.009174311926605505,0.0,3,2,1.0,"Nossin, F.",outandin
907,1,6.567960574534782e-37,0.009174311926605505,0.0,3,47,1.0,"Piringer, H.",incoming
1165,2,6.567960574534782e-37,0.009174311926605505,0.0,3,47,1.0,"Tominski, C.",incoming
811,2,6.567960574534782e-37,0.009174311926605505,0.0,3,47,1.0,"Muigg, P.",outandin
89,2,6.567960574534782e-37,0.009174311926605505,0.0,3,47,1.0,"Berger, W.",incoming
187,2,6.567960574534782e-37,0.009174311926605505,0.0,3,46,1.0,"Chen, Y.",outandin
1218,2,6.567960574534782e-37,0.009174311926605505,0.0,3,46,1.0,"Wang, L.",outandin
276,2,6.567960574534782e-37,0.009174311926605505,0.0,3,46,1.0,"Dong, M.",outandin
525,2,6.567960574534782e-37,0.009174311926605505,0.0,3,46,1.0,"Hua, J.",incoming
849,2,3.52542922485698e-48,0.005504587155963303,0.0,1,45,0.6666666666666666,"Ogawa, M.",outandin
810,2,6.538393877600402e-48,0.006880733944954129,0.0,2,45,0.6666666666666666,"Muelder, C.",outandin
447,2,6.538393877600402e-48,0.006880733944954129,0.0,2,45,0.6666666666666666,"Gygi, F.",outandin
740,1,7.650486320418625e-48,0.009174311926605505,3.752274816607568e-05,3,45,0.6666666666666666,"Ma, K.-L.",
620,3,6.567960574534782e-37,0.009174311926605505,0.0,3,39,1.0,"Kim, S.",outgoing
453,2,6.567960574534782e-37,0.009174311926605505,0.0,3,39,1.0,"Hagh-Shenas, H.",outgoing
541,2,6.567960574534782e-37,0.009174311926605505,0.0,3,39,1.0,"Interrante, V.",outgoing
480,2,6.567960574534782e-37,0.009174311926605505,0.0,3,39,1.0,"Healey, C.",outandin
231,3,6.567960574534782e-37,0.009174311926605505,0.0,3,9,1.0,"Crow, V.",outandin
495,1,6.567960574534782e-37,0.009174311926605505,0.0,3,9,1.0,"Hetzler, E.",outgoing
882,2,6.567960574534782e-37,0.009174311926605505,0.0,3,9,1.0,"Payne, D.A.",outandin
1179,2,6.567960574534782e-37,0.009174311926605505,0.0,3,9,1.0,"Turner, A.E.",outandin
13,2,6.567960574534782e-37,0.009174311926605505,0.0,3,10,1.0,"Agutter, J.",
723,3,6.567960574534782e-37,0.009174311926605505,0.0,3,10,1.0,"Livnat, Y.",outandin
801,2,6.567960574534782e-37,0.009174311926605505,0.0,3,10,1.0,"Moon, S.",outandin
352,2,6.567960574534782e-37,0.009174311926605505,0.0,3,10,1.0,"Foresti, S.",outandin
547,2,6.567960574534782e-37,0.009174311926605505,0.0,3,36,1.0,"Ivanov, Y.A.",outandin
1274,2,6.567960574534782e-37,0.009174311926605505,0.0,3,36,1.0,"Wren, C.R.",outandin
1082,2,6.567960574534782e-37,0.009174311926605505,0.0,3,36,1.0,"Sorokin, A.",outandin
600,2,6.567960574534782e-37,0.009174311926605505,0.0,3,36,1.0,"Kaur, I.",outandin
1294,2,6.567960574534782e-37,0.009174311926605505,0.0,3,27,1.0,"Yang, J.",
1223,1,6.567960574534782e-37,0.009174311926605505,0.0,3,27,1.0,"Ward, M.O.",outgoing
985,1,6.567960574534782e-37,0.009174311926605505,0.0,3,27,1.0,"Rundensteiner, E.A.",outgoing
233,2,6.567960574534782e-37,0.009174311926605505,0.0,3,27,1.0,"Cui, Q.",outandin
918,2,3.525429224856979e-48,0.005504587155963303,0.0,1,25,0.6666666666666666,"Pretorius, A.J.",incoming
1201,2,6.538393877600402e-48,0.006880733944954129,0.0,2,25,0.6666666666666666,"Vliegen, R.",outandin
1340,2,6.538393877600402e-48,0.006880733944954129,0.0,2,25,0.6666666666666666,"van der Linden, E.-J.",outandin
1336,0,7.650486320418625e-48,0.009174311926605505,3.752274816607568e-05,3,25,0.6666666666666666,"van Wijk, J.J.",
719,1,2.402270759402351e-26,0.012232415902140673,0.0,4,48,1.0,"Liu, S.",incoming
283,2,2.402270759402351e-26,0.012232415902140673,0.0,4,48,1.0,"Douma, M.",outandin
708,2,2.402270759402351e-26,0.012232415902140673,0.0,4,48,1.0,"Ligierko, G.",outandin
33,2,2.402270759402351e-26,0.012232415902140673,0.0,4,48,1.0,"Ancuta, O.",outandin
428,2,2.402270759402351e-26,0.012232415902140673,0.0,4,48,1.0,"Gritsai, P.",outandin
1054,2,1.811339171395135e-42,0.008154943934760447,0.0,2,8,0.6,"Shi, K.",outandin
698,2,1.811339171395135e-42,0.008154943934760447,0.0,2,8,0.6,"Li, B.",incoming
587,2,1.811339171395135e-42,0.008154943934760447,0.0,2,8,0.6,"Kadaba, N.R.",outandin
677,2,1.811339171395135e-42,0.008154943934760447,0.0,2,8,0.6,"Leboe, J.",outandin
542,3,2.8285017780428886e-42,0.012232415902140673,7.504549633215136e-05,4,8,0.6,"Irani, P.P.",outandin
753,2,1.811339171395135e-42,0.008154943934760447,0.0,2,37,0.6,"Mao, Y.",outandin
268,2,1.811339171395135e-42,0.008154943934760447,0.0,2,37,0.6,"Dillon, J.V.",outandin
208,2,1.811339171395135e-42,0.008154943934760447,0.0,2,37,0.6,"Cleveland, W.S.",outandin
614,2,1.811339171395135e-42,0.008154943934760447,0.0,2,37,0.6,"Kidwell, P.",outandin
676,2,2.8285017780428886e-42,0.012232415902140673,7.504549633215136e-05,4,37,0.6,"Lebanon, G.",outandin
221,2,2.402270759402351e-26,0.012232415902140673,0.0,4,29,1.0,"Cortese, P.F.",outandin
261,2,2.402270759402351e-26,0.012232415902140673,0.0,4,29,1.0,"Di Battista, G.",outandin
799,2,2.402270759402351e-26,0.012232415902140673,0.0,4,29,1.0,"Moneta, A.",outandin
879,2,2.402270759402351e-26,0.012232415902140673,0.0,4,29,1.0,"Patrignani, M.",outandin
908,2,2.402270759402351e-26,0.012232415902140673,0.0,4,29,1.0,"Pizzonia, M.",outandin
144,2,2.4308448144500427e-36,0.0069899519440803845,0.0,1,35,0.7,"Brunsdon, C.",outandin
1072,1,6.907002129118548e-36,0.00978593272171254,0.0,3,35,0.7,"Slingsby, A.",incoming
1267,1,6.907002129118548e-36,0.00978593272171254,0.0,3,35,0.7,"Wood, J.",incoming
205,2,6.907002129118548e-36,0.00978593272171254,0.0,3,35,0.7,"Clarke, K.",outandin
299,1,7.50190358767882e-36,0.012232415902140673,5.628412224911352e-05,4,35,0.7,"Dykes, J.",incoming
656,2,2.4308448144500427e-36,0.0069899519440803845,0.0,1,33,0.7,"Kumar, G.",outandin
567,2,6.907002129118548e-36,0.00978593272171254,0.0,3,33,0.7,"Jia, Y.",outandin
505,2,6.907002129118548e-36,0.00978593272171254,0.0,3,33,0.7,"Hoberock, J.",outandin
472,2,6.907002129118548e-36,0.00978593272171254,0.0,3,33,0.7,"Hart, J.",outandin
383,2,7.50190358767882e-36,0.012232415902140673,5.628412224911352e-05,4,33,0.7,"Garland, M.",outandin
1014,2,2.402270759402351e-26,0.012232415902140673,0.0,4,32,1.0,"Scheuermann, G.",incoming
484,2,2.402270759402351e-26,0.012232415902140673,0.0,4,32,1.0,"Heine, C.",incoming
1095,2,2.402270759402351e-26,0.012232415902140673,0.0,4,32,1.0,"Stadler, P.F.",incoming
341,2,2.402270759402351e-26,0.012232415902140673,0.0,4,32,1.0,"Flamm, C.",outandin
507,2,2.402270759402351e-26,0.012232415902140673,0.0,4,32,1.0,"Hofacker, I.L.",outandin
104,2,1.02654448527051e-17,0.01529051987767584,0.0,5,53,1.0,"Blaas, J.",outandin
120,2,1.02654448527051e-17,0.01529051987767584,0.0,5,53,1.0,"Botha, C.",outandin
434,2,1.02654448527051e-17,0.01529051987767584,0.0,5,53,1.0,"Grundy, E.",outandin
577,2,1.02654448527051e-17,0.01529051987767584,0.0,5,53,1.0,"Jones, M.",outandin
673,2,1.02654448527051e-17,0.01529051987767584,0.0,5,53,1.0,"Laramee, R.S.",incoming
914,2,1.02654448527051e-17,0.01529051987767584,0.0,5,53,1.0,"Post, F.",outandin
999,2,1.02654448527051e-17,0.01529051987767584,0.0,5,19,1.0,"Saito, T.",outandin
795,2,1.02654448527051e-17,0.01529051987767584,0.0,5,19,1.0,"Miyamura, H.N.",outandin
1292,2,1.02654448527051e-17,0.01529051987767584,0.0,5,19,1.0,"Yamamoto, M.",outandin
998,2,1.02654448527051e-17,0.01529051987767584,0.0,5,19,1.0,"Saito, H.",outandin
517,2,1.02654448527051e-17,0.01529051987767584,0.0,5,19,1.0,"Hoshiya, Y.",outandin
597,2,1.02654448527051e-17,0.01529051987767584,0.0,5,19,1.0,"Kaseda, T.",outandin
572,2,8.463906281296018e-33,0.008494733265375467,0.0,1,14,0.6,"Johansson, S.",outandin
1204,2,1.636312796330027e-32,0.0095565749235474,0.0,2,14,0.6,"Vrotsou, K.",outandin
565,2,2.3170654386634756e-32,0.010921799912625601,0.0,3,14,0.6,"Jern, M.",outandin
724,2,2.3170654386634753e-32,0.010921799912625601,0.0,3,14,0.6,"Ljung, P.",outandin
217,2,2.6886437765375547e-32,0.012742099898063202,1.876137408303784e-05,4,14,0.6,"Cooper, M.",outandin
571,1,2.8808444508205935e-32,0.01529051987767584,9.38068704151892e-05,5,14,0.6,"Johansson, J.",incoming
45,2,0.00010778781172571495,0.01903406095117579,0.0,1,26,0.8055555555555556,"Aris, A.",outandin
909,2,0.0007313436911542733,0.021230298753234532,0.0,7,26,0.8055555555555556,"Plaisant, C.",
1220,2,0.0007313436911542733,0.021230298753234532,0.0,7,26,0.8055555555555556,"Wang, T.D.",outandin
1091,2,0.0007313436911542733,0.021230298753234532,0.0,7,26,0.8055555555555556,"Spring, N.",outandin
974,2,0.0007313436911542733,0.021230298753234532,0.0,7,26,0.8055555555555556,"Roseman, D.",outandin
754,2,0.0007313436911542733,0.021230298753234532,0.0,7,26,0.8055555555555556,"Marchand, G.",outandin
812,2,0.0007313436911542733,0.021230298753234532,0.0,7,26,0.8055555555555556,"Mukherjee, V.",outandin
1075,2,0.0007313436911542733,0.021230298753234532,0.0,7,26,0.8055555555555556,"Smith, M.",outandin
1056,1,0.0007585200174313283,0.027599388379204892,0.0017823305378885947,9,26,0.8055555555555556,"Shneiderman, B.",
1312,2,1.1087784140904943e-10,0.013979903888160769,0.0,2,21,0.6666666666666666,"Zhang, J.",outandin
699,3,1.1087784140904943e-10,0.013979903888160769,0.0,2,21,0.6666666666666666,"Li, J.",outandin
23,2,5.295533180442901e-10,0.01957186544342508,0.0,6,21,0.6666666666666666,"Allendoerfer, K.",outandin
28,2,5.295533180442901e-10,0.01957186544342508,0.0,6,21,0.6666666666666666,"Aluker, S.",outandin
870,2,5.295533180442901e-10,0.01957186544342508,0.0,6,21,0.6666666666666666,"Panjwani, G.",outandin
919,2,5.295533180442901e-10,0.01957186544342508,0.0,6,21,0.6666666666666666,"Proctor, J.",outandin
1115,2,5.295533180442901e-10,0.01957186544342508,0.0,6,21,0.6666666666666666,"Sturtz, D.",outandin
1206,2,5.295533180442901e-10,0.01957186544342508,0.0,6,21,0.6666666666666666,"Vukovic, M.",outandin
180,2,5.609664964151235e-10,0.024464831804281346,0.00022513648899645408,8,21,0.6666666666666666,"Chen, C.",outgoing
317,2,0.008052854713829789,0.051278531499996186,0.0,2,17,0.3333333333333333,"Fanea, E.",outandin
545,2,0.008052854713829789,0.051278531499996186,0.0,2,17,0.3333333333333333,"Isenberg, T.",incoming
501,3,0.008052854713829789,0.051278531499996186,0.0,2,17,0.3333333333333333,"Hinrichs, U.",outandin
1018,2,0.008052854713829789,0.051278531499996186,0.0,2,17,0.3333333333333333,"Schmidt, H.",outandin
1163,2,0.043680393692629244,0.06250058094680386,0.0,2,17,0.3333333333333333,"Tobiasz, M.",outandin
887,2,0.008407939119832302,0.051278531499996186,0.0,2,17,0.3333333333333333,"Penn, G.",outandin
1251,2,0.009709017594547377,0.05140672782874617,0.0,3,17,0.3333333333333333,"Williamson, C.",incoming
280,1,0.009709017594547377,0.05140672782874617,0.0,3,17,0.3333333333333333,"Dork, M.",incoming
212,1,0.010702595537903915,0.051535566745610197,1.876137408303784e-05,4,17,0.3333333333333333,"Collins, C.",incoming
167,0,0.052039837247573405,0.06405822782398277,0.011500722312902195,10,17,0.3333333333333333,"Carpendale, S.",
62,2,3.7048908415111428e-34,0.012742099898063202,0.0,1,24,0.2545454545454545,"Balakrishnan, R.",
771,2,1.8189204493366648e-34,0.01019367991845056,0.0,1,24,0.2545454545454545,"McDonnel, B.",incoming
583,2,3.7048908415111428e-34,0.012742099898063202,0.0,1,24,0.2545454545454545,"Jurisica, I.",incoming
1317,2,5.33711334754927e-34,0.013296104241457253,0.0,2,24,0.2545454545454545,"Zhao, S.",outandin
191,2,5.33711334754927e-34,0.013296104241457253,0.0,2,24,0.2545454545454545,"Chignell, M.H.",outandin
286,1,5.521594314653561e-34,0.013900472616068946,0.0,2,24,0.2545454545454545,"Dragicevic, P.",incoming
96,1,6.583874709653862e-34,0.013296104241457253,0.0,2,24,0.2545454545454545,"Bezerianos, A.",incoming
492,1,9.421077963571376e-34,0.016989466530750934,4.69034352075946e-05,3,24,0.2545454545454545,"Henry Riche, N.",incoming
308,1,5.947586540666328e-34,0.0145623998835008,0.00016885236674734055,3,24,0.2545454545454545,"Elmqvist, N.",
324,1,1.2107166783388932e-33,0.02038735983690112,0.00044089229095138925,5,24,0.2545454545454545,"Fekete, J.-D.",
773,2,1.2114415950211311e-33,0.02038735983690112,0.0005440798484080974,6,24,0.2545454545454545,"McGuffin, M.J.",
158,2,7.613652888664386e-07,0.01647724679355516,0.0,1,23,0.32727272727272727,"Byron, L.",outandin
967,2,2.844843989253774e-06,0.01971384884228921,0.0,1,23,0.32727272727272727,"Rogowitz, B.",outandin
3,2,3.316066261048693e-06,0.02007228245760356,0.0,2,23,0.32727272727272727,"Abello, J.",outgoing
651,2,3.316066261048693e-06,0.02007228245760356,0.0,2,23,0.32727272727272727,"Krishnan, N.",outandin
889,2,0.00011063265571496873,0.0290519877675841,0.0016885236674734057,2,23,0.32727272727272727,"Perer, A.",outandin
322,2,1.509269088824043e-06,0.016726902048002968,0.0,2,23,0.32727272727272727,"Feinberg, J.",outandin
775,2,5.075331909076696e-06,0.021646579120945014,0.0,4,23,0.32727272727272727,"McKeon, M.",outandin
652,2,5.075331909076696e-06,0.021646579120945014,0.0,4,23,0.32727272727272727,"Kriss, J.",outandin
1200,2,5.263118290446357e-06,0.022079510703363916,0.00015009099266430272,5,23,0.32727272727272727,"Vi̩gas, F.B.",outgoing
1227,2,5.3578489342761425e-06,0.022530112962616238,0.0004877957261589838,6,23,0.32727272727272727,"Wattenberg, M.",
1334,2,2.0019620750899612e-05,0.0290519877675841,0.0020637511491341624,8,23,0.32727272727272727,"van Ham, F.",outgoing
29,2,0.03875986609954004,0.06994112629761383,0.0,2,12,0.2692307692307692,"Amar, R.",outgoing
916,2,0.037411326804801186,0.06633126171451119,0.0,2,12,0.2692307692307692,"Pousman, Z.",outandin
760,2,0.037411326804801186,0.06633126171451119,0.0,2,12,0.2692307692307692,"Mateas, M.",outandin
822,2,0.03810818528002405,0.06633126171451119,0.0,2,12,0.2692307692307692,"Nersessian, N.",outandin
1120,2,0.03810818528002405,0.06633126171451119,0.0,2,12,0.2692307692307692,"Sullivan, T.",outandin
593,3,0.044260352634865975,0.06654592599190444,0.0,3,12,0.2692307692307692,"Kang, Y.",outandin
1302,1,0.044260352634865975,0.06654592599190444,0.0,3,12,0.2692307692307692,"Yi, J.S.",incoming
550,2,0.044260352634865975,0.06654592599190444,0.0,3,12,0.2692307692307692,"Jacko, J.A.",outandin
721,1,0.04261148292240213,0.06654592599190444,9.38068704151892e-06,3,12,0.2692307692307692,"Liu, Z.",incoming
4,2,0.044260352634865975,0.06654592599190444,0.0,3,12,0.2692307692307692,"Abowd, G.D.",outandin
970,2,0.044260352634865975,0.06654592599190444,0.0,3,12,0.2692307692307692,"Romero, M.",outandin
1122,2,0.044260352634865975,0.06654592599190444,0.0,3,12,0.2692307692307692,"Summet, J.",outandin
1097,0,0.2417626324936401,0.08940300491955856,0.033404626554848875,17,12,0.2692307692307692,"Stasko, J.",
1326,1,8.828149012388528e-18,0.015727391874180863,0.0,1,15,0.3333333333333333,"Ziemkiewicz, C.",incoming
86,2,1.1234501691016277e-17,0.01761467889908257,0.0,2,15,0.3333333333333333,"Bendix, F.",outandin
762,2,2.9963769463898527e-18,0.01334445371142619,0.0,2,15,0.3333333333333333,"Matkovic, K.",outgoing
362,2,2.9963769463898527e-18,0.01334445371142619,0.0,2,15,0.3333333333333333,"Freiler, W.",outandin
476,2,1.2220412083170196e-17,0.019146390107698443,0.0003752274816607568,4,15,0.3333333333333333,"Hauser, H.",
1240,2,3.952172227189024e-17,0.020016680567139282,0.0,4,15,0.3333333333333333,"Wessel, G.",outandin
1010,2,3.952172227189024e-17,0.020016680567139282,0.0,4,15,0.3333333333333333,"Sauda, E.",outandin
282,2,3.779643574490552e-17,0.0163098878695209,0.0,4,15,0.3333333333333333,"Dou, W.",outandin
154,2,3.779643574490552e-17,0.0163098878695209,0.0,4,15,0.3333333333333333,"Butkiewicz, T.",outandin
1224,2,3.779643574490552e-17,0.0163098878695209,0.0,4,15,0.3333333333333333,"Wartell, Z.",outandin
648,2,4.483283760572525e-17,0.02590393955747437,0.0007316935892384758,7,15,0.3333333333333333,"Kosara, R.",
953,2,5.817620039029442e-17,0.02317720907774022,0.00022513648899645408,7,15,0.3333333333333333,"Ribarsky, W.",outandin
176,1,5.817620039029442e-17,0.02317720907774022,0.00022513648899645408,7,15,0.3333333333333333,"Chang, R.",incoming
1071,2,5.8103869739576906e-18,0.024464831804281346,0.0,2,4,0.22058823529411764,"Slack, J.",outandin
499,2,5.8103869739576906e-18,0.024464831804281346,0.0,2,4,0.22058823529411764,"Hildebrand, K.",outandin
44,3,5.8103869739576906e-18,0.024464831804281346,0.0,2,4,0.22058823529411764,"Archambault, D.",outandin
49,2,5.8103869739576906e-18,0.024464831804281346,0.0,2,4,0.22058823529411764,"Auber, D.",outgoing
666,3,6.484285106934014e-18,0.024464831804281346,0.0,2,4,0.22058823529411764,"Lam, H.",outandin
1127,2,3.310718637278519e-18,0.01957186544342508,0.0,2,4,0.22058823529411764,"Swindells, C.",incoming
288,2,3.310718637278519e-18,0.01957186544342508,0.0,2,4,0.22058823529411764,"Dreezer, R.",outandin
786,1,5.8103869739576906e-18,0.024464831804281346,0.0,2,4,0.22058823529411764,"Meyer, M.",incoming
899,1,5.8103869739576906e-18,0.024464831804281346,0.0,2,4,0.22058823529411764,"Pfister, H.",incoming
72,2,8.103364779635954e-18,0.025254019927000097,0.0,3,4,0.22058823529411764,"Barsky, A.",outandin
382,2,8.103364779635954e-18,0.025254019927000097,0.0,3,4,0.22058823529411764,"Gardy, J.",outandin
1089,2,1.2156495768414867e-17,0.027959807776321538,0.0,4,4,0.22058823529411764,"Sprague, D.W.",outandin
371,2,1.2156495768414867e-17,0.027959807776321538,0.0,4,4,0.22058823529411764,Fuqu Wu,outandin
1076,2,1.2156495768414867e-17,0.027959807776321538,0.0,4,4,0.22058823529411764,"So, W.Y.",outandin
623,2,9.18319344413568e-18,0.026095820591233436,1.876137408303784e-05,4,4,0.22058823529411764,"Kincaid, R.",outandin
1170,1,1.325916439746816e-17,0.030110562220653964,0.0005253184743250596,6,4,0.22058823529411764,"Tory, M.",
816,0,2.327013695248408e-17,0.04349303431872239,0.0018198532860546706,14,4,0.22058823529411764,"Munzner, T.",
779,2,0.0010190149262722182,0.043018182283469604,0.0,4,7,0.3235294117647059,"Mehler, A.",outandin
67,2,0.0010190149262722182,0.043018182283469604,0.0,4,7,0.3235294117647059,"Bao, Y.",outandin
1221,1,0.0010190149262722182,0.043018182283469604,0.0,4,7,0.3235294117647059,"Wang, Y.",incoming
1068,2,0.0010190149262722182,0.043018182283469604,0.0,4,7,0.3235294117647059,"Skiena, S.",outandin
234,1,0.004065460809533649,0.050897750325491264,0.0,4,7,0.3235294117647059,"Cui, W.",incoming
1307,2,0.0017106003736471493,0.0429283739697254,0.0,4,7,0.3235294117647059,"Yuan, X.",incoming
444,2,0.0017106003736471493,0.0429283739697254,0.0,4,7,0.3235294117647059,"Guo, P.",outandin
1286,2,0.0017106003736471493,0.0429283739697254,0.0,4,7,0.3235294117647059,"Xiao, H.",outandin
1159,1,0.014324773905218559,0.059775264917146714,0.0,5,7,0.3235294117647059,"Thomas, J.",outgoing
350,2,0.014324773905218559,0.059775264917146714,0.0,5,7,0.3235294117647059,"Foote, H.",outgoing
743,2,0.014324773905218559,0.059775264917146714,0.0,5,7,0.3235294117647059,"Mackey, P.",outandin
892,2,0.014324773905218559,0.059775264917146714,0.0,5,7,0.3235294117647059,"Perrine, K.",outgoing
300,3,0.04747451058625016,0.07396651486150528,0.01981201103168796,7,7,0.3235294117647059,"Eagan, J.",outgoing
926,1,0.00467189292931727,0.051278531499996186,0.002195080767715427,7,7,0.3235294117647059,"Qu, H.",incoming
