,node,volatility,eign,closeness,betwness,centrality,community,density,name,type
28,730,2,2.4486111316855133e-25,0.009221311475409836,0.0,2,8,0.8333333333333334,"Lopez, N.",outandin
226,837,4,2.4486111316855133e-25,0.009221311475409836,0.0,2,8,0.8333333333333334,"Nocke, T.",outandin
26,1028,4,3.13612336592202e-25,0.012295081967213115,1.6865681710854754e-05,3,8,0.8333333333333334,"Schumann, H.",outandin
27,650,2,3.13612336592202e-25,0.012295081967213115,1.6865681710854754e-05,3,8,0.8333333333333334,"Kreuseler, M.",outandin
214,636,2,2.505407101193672e-47,0.004098360655737705,0.0,1,9,1.0,"Kobourov, S.G.",outandin
215,1213,2,2.505407101193672e-47,0.004098360655737705,0.0,1,9,1.0,"Wampler, K.",outandin
32,493,2,3.945113722029823e-16,0.014754098360655736,0.0,2,10,0.5238095238095238,"Herman, I.",outandin
33,756,2,3.945113722029823e-16,0.014754098360655736,0.0,2,10,0.5238095238095238,"Marshall, M.S.",outandin
207,193,4,5.184080062760129e-16,0.014754098360655736,0.0,2,10,0.5238095238095238,"Chiricota, Y.",outandin
199,49,2,7.212537656538444e-16,0.016393442622950817,0.0,3,10,0.5238095238095238,"Auber, D.",incoming
200,192,2,7.212537656538444e-16,0.016393442622950817,0.0,3,10,0.5238095238095238,"Chircota, Y.",outandin
201,581,2,8.350476405040678e-16,0.018442622950819672,3.373136342170951e-05,4,10,0.5238095238095238,"Jourdan, F.",outandin
31,782,2,1.0082431821313858e-15,0.02459016393442623,0.00030358227079538557,6,10,0.5238095238095238,"Melancon, G.",outandin
35,1310,4,4.4514770162865134e-14,0.017486338797814208,0.0,1,11,0.3888888888888889,"Zhang, E.",outandin
208,29,2,4.4514770162865134e-14,0.017486338797814208,0.0,1,11,0.3888888888888889,"Amar, R.",incoming
61,300,3,9.342969795662389e-14,0.020176544766708705,0.0,3,11,0.3888888888888889,"Eagan, J.",incoming
62,471,2,9.342969795662389e-14,0.020176544766708705,0.0,3,11,0.3888888888888889,"Harrold, M.J.",outandin
63,576,2,9.342969795662389e-14,0.020176544766708705,0.0,3,11,0.3888888888888889,"Jones, J.A.",outandin
157,232,2,9.342969795662389e-14,0.020176544766708705,0.0,3,11,0.3888888888888889,"Csallner, C.",outandin
158,460,2,9.342969795662389e-14,0.020176544766708705,0.0,3,11,0.3888888888888889,"Handte, M.",outandin
159,686,2,9.342969795662389e-14,0.020176544766708705,0.0,3,11,0.3888888888888889,"Lehmann, O.",outandin
34,1097,0,1.7005040050189696e-13,0.03278688524590164,0.0007420899952776092,8,11,0.3888888888888889,"Stasko, J.",
36,370,2,7.753859413193912e-21,0.012295081967213115,0.0,3,12,1.0,"Fujishiro, I.",outandin
37,535,2,7.753859413193912e-21,0.012295081967213115,0.0,3,12,1.0,"Ichikawa, Y.",outandin
38,372,2,7.753859413193912e-21,0.012295081967213115,0.0,3,12,1.0,"Furuhata, R.",outandin
39,1133,2,7.753859413193912e-21,0.012295081967213115,0.0,3,12,1.0,"Takeshima, Y.",outandin
40,103,1,2.505407101193672e-47,0.004098360655737705,0.0,1,13,1.0,"Bjork, S.",outgoing
41,938,1,2.505407101193672e-47,0.004098360655737705,0.0,1,13,1.0,"Redstrom, J.",outgoing
42,1297,2,2.505407101193672e-47,0.004098360655737705,0.0,1,14,1.0,"Yang-Pelaez, J.",outandin
43,345,2,2.505407101193672e-47,0.004098360655737705,0.0,1,14,1.0,"Flowers, W.C.",outandin
57,1140,2,5.0776167573078064e-05,0.02308743169398907,0.0,2,15,0.34065934065934067,"Tanasse, T.",outandin
114,1023,2,2.04661616406803e-05,0.018226919758412424,0.0,2,15,0.34065934065934067,"Schulman, R.",outandin
115,503,2,2.04661616406803e-05,0.018226919758412424,0.0,2,15,0.34065934065934067,"Hix, D.",outandin
82,892,2,0.00015429674290256198,0.027704918032786883,0.0,4,15,0.34065934065934067,"Perrine, K.",incoming
83,790,2,0.00015429674290256198,0.027704918032786883,0.0,4,15,0.34065934065934067,"Miller, N.",outandin
181,6,2,0.0001678926814205541,0.01923952641165756,0.0,4,15,0.34065934065934067,"Adams, D.",outandin
44,223,2,0.0002158883783794621,0.025652701882210076,7.589556769884639e-05,5,15,0.34065934065934067,"Cowley, W.",outandin
45,1159,1,0.0002158883783794621,0.025652701882210076,7.589556769884639e-05,5,15,0.34065934065934067,"Thomas, J.",
46,1263,1,0.0002158883783794621,0.025652701882210076,7.589556769884639e-05,5,15,0.34065934065934067,"Wong, P.C.",
47,350,2,0.0002158883783794621,0.025652701882210076,7.589556769884639e-05,5,15,0.34065934065934067,"Foote, H.",incoming
50,844,2,8.480123680574591e-05,0.025652701882210076,0.0007589556769884639,5,15,0.34065934065934067,"Nowell, L.",outandin
51,477,2,0.00016810018423182437,0.03148286140089419,0.0004047763610605141,5,15,0.34065934065934067,"Havre, S.",outandin
49,495,1,0.00017636522701210537,0.032982045277127246,0.0006914929501450449,6,15,0.34065934065934067,"Hetzler, E.",
48,584,2,0.00029486085147776913,0.034631147540983606,0.0013492545368683803,8,15,0.34065934065934067,"Jurrus, E.",outandin
233,47,2,7.850712997580416e-32,0.00819672131147541,0.0,2,16,1.0,"Artero, A.O.",outandin
234,1330,2,7.850712997580416e-32,0.00819672131147541,0.0,2,16,1.0,"de Oliveira, M.C.F.",outandin
235,696,2,7.850712997580416e-32,0.00819672131147541,0.0,2,16,1.0,"Levkowitz, H.",outandin
236,1200,2,7.753859413193912e-21,0.012295081967213115,0.0,3,17,1.0,"Vi̩gas, F.B.",incoming
237,893,2,7.753859413193912e-21,0.012295081967213115,0.0,3,17,1.0,"Perry, E.",outandin
238,521,2,7.753859413193912e-21,0.012295081967213115,0.0,3,17,1.0,"Howe, E.",outandin
239,275,2,7.753859413193912e-21,0.012295081967213115,0.0,3,17,1.0,"Donath, J.",outandin
52,694,2,2.505407101193672e-47,0.004098360655737705,0.0,1,18,1.0,"Leuski, A.",outandin
53,22,2,2.505407101193672e-47,0.004098360655737705,0.0,1,18,1.0,"Allan, J.",outandin
54,1230,2,7.850712997580416e-32,0.00819672131147541,0.0,2,19,1.0,"Weber, M.",outandin
55,20,2,7.850712997580416e-32,0.00819672131147541,0.0,2,19,1.0,"Alexa, M.",outandin
56,815,2,7.850712997580416e-32,0.00819672131147541,0.0,2,19,1.0,"Muller, W.",outandin
58,244,2,7.850712997580416e-32,0.00819672131147541,0.0,2,20,1.0,"Davidson, G.S.",outandin
59,1283,2,7.850712997580416e-32,0.00819672131147541,0.0,2,20,1.0,"Wylie, B.N.",outandin
60,125,2,7.850712997580416e-32,0.00819672131147541,0.0,2,20,1.0,"Boyack, K.W.",outandin
240,179,3,2.505407101193672e-47,0.004098360655737705,0.0,1,21,1.0,"Chen, B.",outandin
241,411,2,2.505407101193672e-47,0.004098360655737705,0.0,1,21,1.0,"Gossett, N.",outandin
229,1041,2,3.243243883418644e-21,0.008196721311475409,0.0,1,22,0.42857142857142855,"Seo, J.",incoming
74,1056,1,1.0047137519035974e-20,0.011349306431273645,0.00016865681710854754,2,22,0.42857142857142855,"Shneiderman, B.",
75,1227,2,2.788144977360478e-20,0.014754098360655736,0.00026985090737367606,2,22,0.42857142857142855,"Wattenberg, M.",incoming
65,1299,2,6.952198616226305e-20,0.012295081967213115,0.0,3,22,0.42857142857142855,"Yee, K.-P.",outandin
66,260,2,6.952198616226305e-20,0.012295081967213115,0.0,3,22,0.42857142857142855,"Dhamija, R.",outandin
67,481,2,6.952198616226305e-20,0.012295081967213115,0.0,3,22,0.42857142857142855,"Hearst, M.",outandin
64,340,1,7.632587979788039e-20,0.016393442622950817,0.00030358227079538557,4,22,0.42857142857142855,"Fisher, D.",incoming
68,1067,2,2.505407101193672e-47,0.004098360655737705,0.0,1,23,1.0,"Six, J.M.",outandin
69,1164,2,2.505407101193672e-47,0.004098360655737705,0.0,1,23,1.0,"Tollis, I.G.",outandin
194,845,2,6.774606130270374e-20,0.015089418777943368,0.0,1,24,0.28888888888888886,"Nuij, W.A.A.",outandin
30,647,1,2.882126837713504e-20,0.01276796973518285,0.0,2,24,0.28888888888888886,"Korn, J.",outgoing
73,338,2,2.882126837713504e-20,0.01276796973518285,0.0,2,24,0.28888888888888886,"Finocchi, I.",outandin
78,627,2,1.148446583430118e-19,0.015807962529274005,0.0,2,24,0.28888888888888886,"Kleiberg, E.",outandin
224,1203,2,9.955655880396717e-20,0.015807962529274005,0.0,2,24,0.28888888888888886,"Voinea, L.",incoming
225,1149,1,9.955655880396717e-20,0.015807962529274005,0.0,2,24,0.28888888888888886,"Telea, A.C.",incoming
29,3,2,6.137997100439099e-20,0.017471958584987058,0.0004722390879039331,3,24,0.28888888888888886,"Abello, J.",incoming
70,1334,2,1.3445690125035374e-19,0.022131147540983605,0.0006071645415907711,3,24,0.28888888888888886,"van Ham, F.",incoming
72,1337,2,1.474033609702677e-19,0.0195274831243973,6.746272684341901e-05,3,24,0.28888888888888886,"van de Wetering, H.",outgoing
71,1336,0,2.1202323967260774e-19,0.02371194379391101,0.0007420899952776092,6,24,0.28888888888888886,"van Wijk, J.J.",
242,773,2,7.850712997580416e-32,0.00819672131147541,0.0,2,25,1.0,"McGuffin, M.J.",incoming
243,62,2,7.850712997580416e-32,0.00819672131147541,0.0,2,25,1.0,"Balakrishnan, R.",incoming
244,246,2,7.850712997580416e-32,0.00819672131147541,0.0,2,25,1.0,"Davison, G.",outandin
186,167,0,7.850712997580416e-32,0.00819672131147541,0.0,2,26,1.0,"Carpendale, S.",
187,1262,2,7.850712997580416e-32,0.00819672131147541,0.0,2,26,1.0,"Wong, N.",outandin
188,425,2,7.850712997580416e-32,0.00819672131147541,0.0,2,26,1.0,"Greenberg, S.",outandin
76,239,3,2.505407101193672e-47,0.004098360655737705,0.0,1,27,1.0,"Dachselt, R.",outandin
77,302,2,2.505407101193672e-47,0.004098360655737705,0.0,1,27,1.0,"Ebert, J.",outandin
95,903,1,1.1139343999591748e-06,0.022768670309653915,0.0,2,28,0.41818181818181815,"Pickle, L.",outgoing
96,303,2,1.1139343999591748e-06,0.022768670309653915,0.0,2,28,0.41818181818181815,"Edsall, R.M.",outandin
5,138,2,2.3193495143049533e-06,0.025614754098360653,0.0,4,28,0.41818181818181815,"Brewer, I.",outandin
6,0,2,2.3193495143049533e-06,0.025614754098360653,0.0,4,28,0.41818181818181815,"Abdo, H.",outandin
7,439,2,2.3193495143049533e-06,0.025614754098360653,0.0,4,28,0.41818181818181815,"Gundrum, J.",outandin
8,857,2,2.3193495143049533e-06,0.025614754098360653,0.0,4,28,0.41818181818181815,"Otto, G.",outandin
190,441,4,2.3193495143049533e-06,0.025614754098360653,0.0,4,28,0.41818181818181815,"Guo, D.",outandin
191,1288,2,2.3193495143049533e-06,0.025614754098360653,0.0,4,28,0.41818181818181815,"Xiping, D.",outandin
192,465,2,2.3193495143049533e-06,0.025614754098360653,0.0,4,28,0.41818181818181815,"Hardisty, F.",outandin
193,691,2,2.3193495143049533e-06,0.025614754098360653,0.0,4,28,0.41818181818181815,"Lengerich, G.",outandin
4,741,1,4.286661381237293e-06,0.040983606557377046,0.0010794036294947042,10,28,0.41818181818181815,"MacEachren, A.M.",
79,648,2,2.9500132332416324e-16,0.01673497267759563,0.0,2,29,0.42857142857142855,"Kosara, R.",incoming
81,789,3,2.9500132332416324e-16,0.01673497267759563,0.0,2,29,0.42857142857142855,"Miksch, S.",outandin
134,679,2,2.950013233241632e-16,0.01673497267759563,0.0,2,29,0.42857142857142855,"Ledermann, F.",outandin
135,274,2,2.950013233241632e-16,0.01673497267759563,0.0,2,29,0.42857142857142855,"Doleisch, H.",outandin
121,762,2,4.873010785468259e-16,0.01825633383010432,0.0,3,29,0.42857142857142855,"Matkovic, K.",incoming
122,435,2,4.873010785468259e-16,0.01825633383010432,0.0,3,29,0.42857142857142855,"Gr̦ller, M.E.",incoming
123,997,2,4.873010785468259e-16,0.01825633383010432,0.0,3,29,0.42857142857142855,"Sainitzer, R.",outandin
80,476,2,7.475540614295284e-16,0.028688524590163935,0.0005397018147473521,7,29,0.42857142857142855,"Hauser, H.",incoming
195,1121,2,7.753859413193912e-21,0.012295081967213115,0.0,3,30,1.0,"Summers, K.L.",outandin
196,404,2,7.753859413193912e-21,0.012295081967213115,0.0,3,30,1.0,"Goldsmith, T.E.",outandin
197,654,2,7.753859413193912e-21,0.012295081967213115,0.0,3,30,1.0,"Kubica, S.",outandin
198,171,2,7.753859413193912e-21,0.012295081967213115,0.0,3,30,1.0,"Caudell, T.P.",outandin
138,166,2,2.329265802589614e-08,0.017759562841530054,0.0,2,31,0.2967032967032967,"Carmel, L.",outandin
139,467,2,2.329265802589614e-08,0.017759562841530054,0.0,2,31,0.2967032967032967,"Harel, D.",outandin
211,379,2,7.838585231962053e-08,0.02308743169398907,0.0,2,31,0.2967032967032967,"Gansner, E.",outandin
110,1019,2,2.54211442431677e-07,0.027704918032786883,0.0,3,31,0.2967032967032967,"Schneidewind, J.",outandin
222,1066,2,2.464442083976155e-07,0.023883550028264554,0.0,3,31,0.2967032967032967,"Sips, M.",incoming
223,483,2,2.464442083976155e-07,0.023883550028264554,0.0,3,31,0.2967032967032967,"Heilmann, R.",outandin
85,464,1,3.353172351471524e-07,0.024736533957845433,0.0,4,31,0.2967032967032967,"Hao, M.C.",
86,249,1,3.353172351471524e-07,0.024736533957845433,0.0,4,31,0.2967032967032967,"Dayal, U.",
87,522,1,3.353172351471524e-07,0.024736533957845433,0.0,4,31,0.2967032967032967,"Hsu, M.",outgoing
88,661,2,3.353172351471524e-07,0.024736533957845433,0.0,4,31,0.2967032967032967,"Ladisch, J.",outandin
137,646,2,8.65369729470047e-08,0.024736533957845433,0.0007420899952776092,4,31,0.2967032967032967,"Koren, Y.",incoming
111,840,2,2.830683002763827e-07,0.032982045277127246,0.0012143290831815423,5,31,0.2967032967032967,"North, S.C.",incoming
112,871,2,3.4045305849523754e-07,0.030114041339985742,0.00020238818053025704,5,31,0.2967032967032967,"Panse, C.",incoming
84,606,1,5.751374151785014e-07,0.03645383951682485,0.0014167172637117994,9,31,0.2967032967032967,"Keim, D.A.",
89,70,2,2.505407101193672e-47,0.004098360655737705,0.0,1,32,1.0,"Barlow, T.",outandin
90,824,2,2.505407101193672e-47,0.004098360655737705,0.0,1,32,1.0,"Neville, P.",outandin
92,1146,2,5.496242370495095e-30,0.007377049180327868,0.0,1,33,0.6666666666666666,"Tavanti, M.",outandin
116,101,2,1.019353819718532e-29,0.009221311475409836,0.0,2,33,0.6666666666666666,"Bingham, G.P.",outandin
117,355,2,1.019353819718532e-29,0.009221311475409836,0.0,2,33,0.6666666666666666,"Forser, C.",outandin
91,714,2,1.1927321295432843e-29,0.012295081967213115,6.746272684341901e-05,3,33,0.6666666666666666,"Lind, M.",incoming
93,81,2,2.505407101193672e-47,0.004098360655737705,0.0,1,34,1.0,"Becker, B.G.",outandin
94,130,2,2.505407101193672e-47,0.004098360655737705,0.0,1,34,1.0,"Brainerd, J.",outandin
209,1170,1,2.505407101193672e-47,0.004098360655737705,0.0,1,35,1.0,"Tory, M.",incoming
210,818,3,2.505407101193672e-47,0.004098360655737705,0.0,1,35,1.0,"M̦ller, T.",outandin
97,13,2,2.4296779891607328e-05,0.020491803278688523,0.0,5,36,1.0,"Agutter, J.",incoming
98,1129,2,2.4296779891607328e-05,0.020491803278688523,0.0,5,36,1.0,"Syroid, N.",outandin
99,290,2,2.4296779891607328e-05,0.020491803278688523,0.0,5,36,1.0,"Drews, F.",outandin
100,1242,2,2.4296779891607328e-05,0.020491803278688523,0.0,5,36,1.0,"Westenskow, D.",outandin
101,91,2,2.4296779891607328e-05,0.020491803278688523,0.0,5,36,1.0,"Bermudez, J.",outandin
102,1109,2,2.4296779891607328e-05,0.020491803278688523,0.0,5,36,1.0,"Strayer, D.",outandin
212,1134,1,2.505407101193672e-47,0.004098360655737705,0.0,1,37,1.0,"Tal, A.",
213,364,2,2.505407101193672e-47,0.004098360655737705,0.0,1,37,1.0,"Frishman, Y.",incoming
107,1320,1,7.850712997580416e-32,0.00819672131147541,0.0,2,38,1.0,"Zhou, M.X.",
108,183,4,7.850712997580416e-32,0.00819672131147541,0.0,2,38,1.0,"Chen, M.",outandin
109,328,2,7.850712997580416e-32,0.00819672131147541,0.0,2,38,1.0,"Feng, F.",outandin
119,82,2,5.875563122999195e-27,0.010245901639344262,0.0,2,39,0.4666666666666667,"Bederson, B.B.",outgoing
120,430,2,5.875563122999195e-27,0.010245901639344262,0.0,2,39,0.4666666666666667,"Grosjean, J.",outandin
218,394,2,5.875563122999195e-27,0.010245901639344262,0.0,2,39,0.4666666666666667,"Ghoniem, M.",outandin
219,170,2,5.875563122999195e-27,0.010245901639344262,0.0,2,39,0.4666666666666667,"Castagliola, P.",outandin
118,909,2,8.309301055124679e-27,0.014637002341920374,0.00020238818053025704,3,39,0.4666666666666667,"Plaisant, C.",incoming
133,324,1,8.309301055124679e-27,0.014637002341920374,0.00020238818053025704,3,39,0.4666666666666667,"Fekete, J.-D.",incoming
124,630,2,2.505407101193672e-47,0.004098360655737705,0.0,1,40,1.0,"Klingner, J.",incoming
125,30,2,2.505407101193672e-47,0.004098360655737705,0.0,1,40,1.0,"Amenta, N.",outandin
177,972,2,0.19190456449889365,0.022131147540983605,0.0,3,41,0.5555555555555556,"Rosario, G.E.",outandin
178,141,2,0.19190456449889365,0.022131147540983605,0.0,3,41,0.5555555555555556,"Brown, D.C.",outandin
179,885,2,0.19190456449889365,0.022131147540983605,0.0,3,41,0.5555555555555556,"Peng, W.",outandin
180,1217,3,0.19190456449889365,0.022131147540983605,0.0,3,41,0.5555555555555556,"Wang, J.",outandin
126,1294,2,0.3348052018920898,0.0255359394703657,0.0,5,41,0.5555555555555556,"Yang, J.",incoming
230,527,2,0.3348052018920898,0.0255359394703657,0.0,5,41,0.5555555555555556,"Huang, S.",outandin
231,880,2,0.3348052018920898,0.0255359394703657,0.0,5,41,0.5555555555555556,"Patro, A.",outandin
232,781,2,0.3348052018920898,0.0255359394703657,0.0,5,41,0.5555555555555556,"Mehta, N.",outandin
127,1223,1,0.4496176338547581,0.036885245901639344,0.0003373136342170951,9,41,0.5555555555555556,"Ward, M.O.",
128,985,1,0.4496176338547581,0.036885245901639344,0.0003373136342170951,9,41,0.5555555555555556,"Rundensteiner, E.A.",
129,829,2,2.505407101193672e-47,0.004098360655737705,0.0,1,42,1.0,"Nguyen, Q.V.",outandin
130,526,2,2.505407101193672e-47,0.004098360655737705,0.0,1,42,1.0,"Huang, M.L.",outandin
131,1156,2,2.505407101193672e-47,0.004098360655737705,0.0,1,43,1.0,"Thiagarajan, P.R.",outandin
132,380,2,2.505407101193672e-47,0.004098360655737705,0.0,1,43,1.0,"Gao, G.R.",outandin
169,701,2,1.8083434498845605e-20,0.013412816691505215,0.0,1,44,0.42857142857142855,"Li, Q.",outandin
106,996,2,3.042834493993811e-20,0.014754098360655736,0.0,2,44,0.42857142857142855,"Saini, V.",outandin
136,917,2,3.042834493993811e-20,0.014754098360655736,0.0,2,44,0.42857142857142855,"Prabhakar, S.",outandin
216,1005,2,2.6817690819468283e-20,0.014754098360655736,0.0,2,44,0.42857142857142855,"Saraiya, P.",incoming
217,293,2,2.6817690819468283e-20,0.014754098360655736,0.0,2,44,0.42857142857142855,"Duca, K.",outandin
105,214,2,3.7903855720556964e-20,0.016393442622950817,1.6865681710854754e-05,3,44,0.42857142857142855,"Conklin, N.",outandin
104,839,2,5.552343983758592e-20,0.02459016393442623,0.0003879106793496593,6,44,0.42857142857142855,"North, C.",incoming
220,1275,2,2.505407101193672e-47,0.004098360655737705,0.0,1,45,1.0,"Wright, W.",outandin
221,594,2,2.505407101193672e-47,0.004098360655737705,0.0,1,45,1.0,"Kapler, T.",outandin
227,816,0,2.505407101193672e-47,0.004098360655737705,0.0,1,46,1.0,"Munzner, T.",
228,1250,2,2.505407101193672e-47,0.004098360655737705,0.0,1,46,1.0,"Williams, M.",outandin
140,131,1,2.505407101193672e-47,0.004098360655737705,0.0,1,47,1.0,"Brandes, U.",incoming
141,219,2,2.505407101193672e-47,0.004098360655737705,0.0,1,47,1.0,"Corman, S.R.",outandin
142,173,1,7.850712997580416e-32,0.00819672131147541,0.0,2,48,1.0,"Chalmers, M.",outgoing
143,976,2,7.850712997580416e-32,0.00819672131147541,0.0,2,48,1.0,"Ross, G.",outandin
144,806,2,7.850712997580416e-32,0.00819672131147541,0.0,2,48,1.0,"Morrison, A.",outandin
145,304,1,2.505407101193672e-47,0.004098360655737705,0.0,1,49,1.0,"Eick, S.G.",outgoing
146,604,1,2.505407101193672e-47,0.004098360655737705,0.0,1,49,1.0,"Keahey, T.A.",outgoing
147,396,2,7.753859413193912e-21,0.012295081967213115,0.0,3,50,1.0,"Glaser, D.C.",outandin
148,1138,2,7.753859413193912e-21,0.012295081967213115,0.0,3,50,1.0,"Tan, R.",outandin
149,160,2,7.753859413193912e-21,0.012295081967213115,0.0,3,50,1.0,"Canny, J.",outandin
150,273,2,7.753859413193912e-21,0.012295081967213115,0.0,3,50,1.0,"Do, E.Y.",outandin
151,1086,2,7.850712997580416e-32,0.00819672131147541,0.0,2,51,1.0,"Spell, R.",outandin
152,129,2,7.850712997580416e-32,0.00819672131147541,0.0,2,51,1.0,"Brady, R.",outandin
153,266,2,7.850712997580416e-32,0.00819672131147541,0.0,2,51,1.0,"Dierich, F.",outandin
154,512,1,7.850712997580416e-32,0.00819672131147541,0.0,2,52,1.0,"Holmquist, L.E.",outgoing
155,1069,2,7.850712997580416e-32,0.00819672131147541,0.0,2,52,1.0,"Skog, T.",outandin
156,725,2,7.850712997580416e-32,0.00819672131147541,0.0,2,52,1.0,"Ljungblad, S.",outandin
160,139,1,2.505407101193672e-47,0.004098360655737705,0.0,1,53,1.0,"Brodbeck, D.",outgoing
161,395,2,2.505407101193672e-47,0.004098360655737705,0.0,1,53,1.0,"Girardin, L.",outandin
162,308,1,2.505407101193672e-47,0.004098360655737705,0.0,1,54,1.0,"Elmqvist, N.",incoming
163,1176,2,2.505407101193672e-47,0.004098360655737705,0.0,1,54,1.0,"Tsigas, P.",outandin
164,608,2,2.505407101193672e-47,0.004098360655737705,0.0,1,55,1.0,"Kennedy, J.",incoming
165,226,2,2.505407101193672e-47,0.004098360655737705,0.0,1,55,1.0,"Craig, P.",outandin
166,620,3,7.850712997580416e-32,0.00819672131147541,0.0,2,56,1.0,"Kim, S.",incoming
167,453,2,7.850712997580416e-32,0.00819672131147541,0.0,2,56,1.0,"Hagh-Shenas, H.",incoming
168,541,2,7.850712997580416e-32,0.00819672131147541,0.0,2,56,1.0,"Interrante, V.",incoming
170,255,1,7.753859413193912e-21,0.012295081967213115,0.0,3,57,1.0,"Derthick, M.",outgoing
171,197,2,7.753859413193912e-21,0.012295081967213115,0.0,3,57,1.0,"Christel, M.G.",outandin
172,475,2,7.753859413193912e-21,0.012295081967213115,0.0,3,57,1.0,"Hauptmann, A.G.",outandin
173,1207,2,7.753859413193912e-21,0.012295081967213115,0.0,3,57,1.0,"Wactlar, H.D.",outandin
174,1173,2,7.850712997580416e-32,0.00819672131147541,0.0,2,58,1.0,"Trutschl, M.",outandin
175,427,2,7.850712997580416e-32,0.00819672131147541,0.0,2,58,1.0,"Grinstein, G.",outandin
176,236,2,7.850712997580416e-32,0.00819672131147541,0.0,2,58,1.0,"Cvek, U.",outandin
182,180,2,2.505407101193672e-47,0.004098360655737705,0.0,1,59,1.0,"Chen, C.",incoming
183,805,2,2.505407101193672e-47,0.004098360655737705,0.0,1,59,1.0,"Morris, S.",outandin
184,740,1,2.505407101193672e-47,0.004098360655737705,0.0,1,60,1.0,"Ma, K.-L.",incoming
185,557,2,2.505407101193672e-47,0.004098360655737705,0.0,1,60,1.0,"Jankun-Kelly, T.J.",outandin
